station_id,stationname,date,daytype,rides
40930,Midway Airport,01/10/2015,SATURDAY,3151
40930,Midway Airport,01/11/2015,SUNDAY/HOLIDAY,2609
40930,Midway Airport,01/12/2015,WEEKDAY,8150
40930,Midway Airport,01/13/2015,WEEKDAY,8121
40930,Midway Airport,01/14/2015,WEEKDAY,7898
40930,Midway Airport,01/15/2015,WEEKDAY,8451
40930,Midway Airport,01/16/2015,WEEKDAY,8595
40930,Midway Airport,01/17/2015,SATURDAY,3530
40930,Midway Airport,01/18/2015,SUNDAY/HOLIDAY,2642
40930,Midway Airport,01/19/2015,WEEKDAY,6146
40930,Midway Airport,01/20/2015,WEEKDAY,8461
40930,Midway Airport,01/21/2015,WEEKDAY,8102
40930,Midway Airport,01/22/2015,WEEKDAY,8347
40930,Midway Airport,01/23/2015,WEEKDAY,8233
40930,Midway Airport,01/24/2015,SATURDAY,3795
40930,Midway Airport,01/25/2015,SUNDAY/HOLIDAY,2961
40930,Midway Airport,01/26/2015,WEEKDAY,8413
40930,Midway Airport,01/27/2015,WEEKDAY,8026
40930,Midway Airport,01/28/2015,WEEKDAY,8201
40930,Midway Airport,01/29/2015,WEEKDAY,8413
40930,Midway Airport,01/30/2015,WEEKDAY,8198
40930,Midway Airport,01/31/2015,SATURDAY,3428
40940,Halsted/63rd,01/01/2015,SUNDAY/HOLIDAY,265
40940,Halsted/63rd,01/02/2015,WEEKDAY,587
40940,Halsted/63rd,01/03/2015,SATURDAY,343
40940,Halsted/63rd,01/04/2015,SUNDAY/HOLIDAY,262
40940,Halsted/63rd,01/05/2015,WEEKDAY,657
40940,Halsted/63rd,01/06/2015,WEEKDAY,640
40940,Halsted/63rd,01/07/2015,WEEKDAY,450
40940,Halsted/63rd,01/08/2015,WEEKDAY,465
40940,Halsted/63rd,01/09/2015,WEEKDAY,603
40940,Halsted/63rd,01/10/2015,SATURDAY,362
40940,Halsted/63rd,01/11/2015,SUNDAY/HOLIDAY,262
40940,Halsted/63rd,01/12/2015,WEEKDAY,835
40940,Halsted/63rd,01/13/2015,WEEKDAY,870
40940,Halsted/63rd,01/14/2015,WEEKDAY,922
40940,Halsted/63rd,01/15/2015,WEEKDAY,892
40940,Halsted/63rd,01/16/2015,WEEKDAY,801
40940,Halsted/63rd,01/17/2015,SATURDAY,437
40940,Halsted/63rd,01/18/2015,SUNDAY/HOLIDAY,308
40940,Halsted/63rd,01/19/2015,WEEKDAY,412
40940,Halsted/63rd,01/20/2015,WEEKDAY,955
40940,Halsted/63rd,01/21/2015,WEEKDAY,879
40940,Halsted/63rd,01/22/2015,WEEKDAY,847
40940,Halsted/63rd,01/23/2015,WEEKDAY,781
40940,Halsted/63rd,01/24/2015,SATURDAY,457
40940,Halsted/63rd,01/25/2015,SUNDAY/HOLIDAY,266
40940,Halsted/63rd,01/26/2015,WEEKDAY,859
40940,Halsted/63rd,01/27/2015,WEEKDAY,831
40940,Halsted/63rd,01/28/2015,WEEKDAY,867
40940,Halsted/63rd,01/29/2015,WEEKDAY,890
40940,Halsted/63rd,01/30/2015,WEEKDAY,830
40940,Halsted/63rd,01/31/2015,SATURDAY,401
40960,Pulaski-Orange,01/01/2015,SUNDAY/HOLIDAY,1044
40960,Pulaski-Orange,01/02/2015,WEEKDAY,3194
40960,Pulaski-Orange,01/03/2015,SATURDAY,1707
40960,Pulaski-Orange,01/04/2015,SUNDAY/HOLIDAY,1285
40960,Pulaski-Orange,01/05/2015,WEEKDAY,4528
40960,Pulaski-Orange,01/06/2015,WEEKDAY,4572
40960,Pulaski-Orange,01/07/2015,WEEKDAY,2803
40960,Pulaski-Orange,01/08/2015,WEEKDAY,3104
40960,Pulaski-Orange,01/09/2015,WEEKDAY,4071
40960,Pulaski-Orange,01/10/2015,SATURDAY,1671
40960,Pulaski-Orange,01/11/2015,SUNDAY/HOLIDAY,1242
40960,Pulaski-Orange,01/12/2015,WEEKDAY,5276
40960,Pulaski-Orange,01/13/2015,WEEKDAY,5335
40960,Pulaski-Orange,01/14/2015,WEEKDAY,5408
40960,Pulaski-Orange,01/15/2015,WEEKDAY,5346
40960,Pulaski-Orange,01/16/2015,WEEKDAY,5122
40960,Pulaski-Orange,01/17/2015,SATURDAY,2066
40960,Pulaski-Orange,01/18/2015,SUNDAY/HOLIDAY,1400
40960,Pulaski-Orange,01/19/2015,WEEKDAY,3065
40960,Pulaski-Orange,01/20/2015,WEEKDAY,5486
40960,Pulaski-Orange,01/21/2015,WEEKDAY,5502
40960,Pulaski-Orange,01/22/2015,WEEKDAY,5466
40960,Pulaski-Orange,01/23/2015,WEEKDAY,5265
40960,Pulaski-Orange,01/24/2015,SATURDAY,2024
40960,Pulaski-Orange,01/25/2015,SUNDAY/HOLIDAY,1242
40960,Pulaski-Orange,01/26/2015,WEEKDAY,5217
40960,Pulaski-Orange,01/27/2015,WEEKDAY,5410
40960,Pulaski-Orange,01/28/2015,WEEKDAY,5538
40960,Pulaski-Orange,01/29/2015,WEEKDAY,5485
40960,Pulaski-Orange,01/30/2015,WEEKDAY,5059
40960,Pulaski-Orange,01/31/2015,SATURDAY,2079
40970,Cicero-Forest Park,01/01/2015,SUNDAY/HOLIDAY,716
40970,Cicero-Forest Park,01/02/2015,WEEKDAY,1144
40970,Cicero-Forest Park,01/03/2015,SATURDAY,859
40970,Cicero-Forest Park,01/04/2015,SUNDAY/HOLIDAY,686
40970,Cicero-Forest Park,01/05/2015,WEEKDAY,1130
40970,Cicero-Forest Park,01/06/2015,WEEKDAY,1263
40970,Cicero-Forest Park,01/07/2015,WEEKDAY,917
40970,Cicero-Forest Park,01/08/2015,WEEKDAY,982
40970,Cicero-Forest Park,01/09/2015,WEEKDAY,1188
40970,Cicero-Forest Park,01/10/2015,SATURDAY,801
40970,Cicero-Forest Park,01/11/2015,SUNDAY/HOLIDAY,655
40970,Cicero-Forest Park,01/12/2015,WEEKDAY,1453
40970,Cicero-Forest Park,01/13/2015,WEEKDAY,1406
40970,Cicero-Forest Park,01/14/2015,WEEKDAY,1442
40970,Cicero-Forest Park,01/15/2015,WEEKDAY,1500
40970,Cicero-Forest Park,01/16/2015,WEEKDAY,1470
40970,Cicero-Forest Park,01/17/2015,SATURDAY,928
40970,Cicero-Forest Park,01/18/2015,SUNDAY/HOLIDAY,722
40970,Cicero-Forest Park,01/19/2015,WEEKDAY,985
40970,Cicero-Forest Park,01/20/2015,WEEKDAY,1497
40970,Cicero-Forest Park,01/21/2015,WEEKDAY,1560
40970,Cicero-Forest Park,01/22/2015,WEEKDAY,1545
40970,Cicero-Forest Park,01/23/2015,WEEKDAY,1508
40970,Cicero-Forest Park,01/24/2015,SATURDAY,965
40970,Cicero-Forest Park,01/25/2015,SUNDAY/HOLIDAY,664
40970,Cicero-Forest Park,01/26/2015,WEEKDAY,1486
40970,Cicero-Forest Park,01/27/2015,WEEKDAY,1521
40970,Cicero-Forest Park,01/28/2015,WEEKDAY,1569
40970,Cicero-Forest Park,01/29/2015,WEEKDAY,1535
40970,Cicero-Forest Park,01/30/2015,WEEKDAY,1552
40970,Cicero-Forest Park,01/31/2015,SATURDAY,979
40980,Harlem-Forest Park,01/01/2015,SUNDAY/HOLIDAY,425
40980,Harlem-Forest Park,01/02/2015,WEEKDAY,807
40980,Harlem-Forest Park,01/03/2015,SATURDAY,530
40980,Harlem-Forest Park,01/04/2015,SUNDAY/HOLIDAY,435
40980,Harlem-Forest Park,01/05/2015,WEEKDAY,986
40980,Harlem-Forest Park,01/06/2015,WEEKDAY,1099
40980,Harlem-Forest Park,01/07/2015,WEEKDAY,783
40980,Harlem-Forest Park,01/08/2015,WEEKDAY,872
40980,Harlem-Forest Park,01/09/2015,WEEKDAY,990
40980,Harlem-Forest Park,01/10/2015,SATURDAY,531
40980,Harlem-Forest Park,01/11/2015,SUNDAY/HOLIDAY,488
40980,Harlem-Forest Park,01/12/2015,WEEKDAY,1096
40980,Harlem-Forest Park,01/13/2015,WEEKDAY,1137
40980,Harlem-Forest Park,01/14/2015,WEEKDAY,1137
40980,Harlem-Forest Park,01/15/2015,WEEKDAY,1226
40980,Harlem-Forest Park,01/16/2015,WEEKDAY,1203
40980,Harlem-Forest Park,01/17/2015,SATURDAY,655
40980,Harlem-Forest Park,01/18/2015,SUNDAY/HOLIDAY,508
40980,Harlem-Forest Park,01/19/2015,WEEKDAY,728
40980,Harlem-Forest Park,01/20/2015,WEEKDAY,1208
40980,Harlem-Forest Park,01/21/2015,WEEKDAY,1172
40980,Harlem-Forest Park,01/22/2015,WEEKDAY,1258
40980,Harlem-Forest Park,01/23/2015,WEEKDAY,1166
40980,Harlem-Forest Park,01/24/2015,SATURDAY,610
40980,Harlem-Forest Park,01/25/2015,SUNDAY/HOLIDAY,446
40980,Harlem-Forest Park,01/26/2015,WEEKDAY,1098
40980,Harlem-Forest Park,01/27/2015,WEEKDAY,1225
40980,Harlem-Forest Park,01/28/2015,WEEKDAY,1263
40980,Harlem-Forest Park,01/29/2015,WEEKDAY,1217
40980,Harlem-Forest Park,01/30/2015,WEEKDAY,1168
40980,Harlem-Forest Park,01/31/2015,SATURDAY,602
40990,69th,01/01/2015,SUNDAY/HOLIDAY,2721
40990,69th,01/02/2015,WEEKDAY,4559
40990,69th,01/03/2015,SATURDAY,3544
40990,69th,01/04/2015,SUNDAY/HOLIDAY,2770
40990,69th,01/05/2015,WEEKDAY,4904
40990,69th,01/06/2015,WEEKDAY,4970
40990,69th,01/07/2015,WEEKDAY,3473
40990,69th,01/08/2015,WEEKDAY,3896
40990,69th,01/09/2015,WEEKDAY,4954
40990,69th,01/10/2015,SATURDAY,3573
40990,69th,01/11/2015,SUNDAY/HOLIDAY,2715
40990,69th,01/12/2015,WEEKDAY,5427
40990,69th,01/13/2015,WEEKDAY,5480
40990,69th,01/14/2015,WEEKDAY,5469
40990,69th,01/15/2015,WEEKDAY,5634
40990,69th,01/16/2015,WEEKDAY,5768
40990,69th,01/17/2015,SATURDAY,4069
40990,69th,01/18/2015,SUNDAY/HOLIDAY,2960
40990,69th,01/19/2015,WEEKDAY,3833
40990,69th,01/20/2015,WEEKDAY,5683
40990,69th,01/21/2015,WEEKDAY,5779
40990,69th,01/22/2015,WEEKDAY,5585
40990,69th,01/23/2015,WEEKDAY,5889
40990,69th,01/24/2015,SATURDAY,3945
40990,69th,01/25/2015,SUNDAY/HOLIDAY,2678
40990,69th,01/26/2015,WEEKDAY,5564
40990,69th,01/27/2015,WEEKDAY,5673
40990,69th,01/28/2015,WEEKDAY,5665
40990,69th,01/29/2015,WEEKDAY,5668
40990,69th,01/30/2015,WEEKDAY,5938
40990,69th,01/31/2015,SATURDAY,4243
41000,Cermak-Chinatown,01/01/2015,SUNDAY/HOLIDAY,3303
41000,Cermak-Chinatown,01/02/2015,WEEKDAY,3850
41000,Cermak-Chinatown,01/03/2015,SATURDAY,3132
41000,Cermak-Chinatown,01/04/2015,SUNDAY/HOLIDAY,2214
41000,Cermak-Chinatown,01/05/2015,WEEKDAY,3177
41000,Cermak-Chinatown,01/06/2015,WEEKDAY,3133
41000,Cermak-Chinatown,01/07/2015,WEEKDAY,2194
41000,Cermak-Chinatown,01/08/2015,WEEKDAY,2437
41000,Cermak-Chinatown,01/09/2015,WEEKDAY,3206
41000,Cermak-Chinatown,01/10/2015,SATURDAY,3043
41000,Cermak-Chinatown,01/11/2015,SUNDAY/HOLIDAY,2634
41000,Cermak-Chinatown,01/12/2015,WEEKDAY,3627
41000,Cermak-Chinatown,01/13/2015,WEEKDAY,3630
41000,Cermak-Chinatown,01/14/2015,WEEKDAY,3689
41000,Cermak-Chinatown,01/15/2015,WEEKDAY,3880
41000,Cermak-Chinatown,01/16/2015,WEEKDAY,4541
41000,Cermak-Chinatown,01/17/2015,SATURDAY,4131
41000,Cermak-Chinatown,01/18/2015,SUNDAY/HOLIDAY,3048
41000,Cermak-Chinatown,01/19/2015,WEEKDAY,3342
41000,Cermak-Chinatown,01/20/2015,WEEKDAY,3691
41000,Cermak-Chinatown,01/21/2015,WEEKDAY,3770
41000,Cermak-Chinatown,01/22/2015,WEEKDAY,3934
41000,Cermak-Chinatown,01/23/2015,WEEKDAY,4346
41000,Cermak-Chinatown,01/24/2015,SATURDAY,4141
41000,Cermak-Chinatown,01/25/2015,SUNDAY/HOLIDAY,2571
41000,Cermak-Chinatown,01/26/2015,WEEKDAY,3959
41000,Cermak-Chinatown,01/27/2015,WEEKDAY,4230
41000,Cermak-Chinatown,01/28/2015,WEEKDAY,4108
41000,Cermak-Chinatown,01/29/2015,WEEKDAY,3962
41000,Cermak-Chinatown,01/30/2015,WEEKDAY,4554
41000,Cermak-Chinatown,01/31/2015,SATURDAY,4023
41010,Rockwell,01/01/2015,SUNDAY/HOLIDAY,528
41010,Rockwell,01/02/2015,WEEKDAY,1288
41010,Rockwell,01/03/2015,SATURDAY,718
41010,Rockwell,01/04/2015,SUNDAY/HOLIDAY,569
41010,Rockwell,01/05/2015,WEEKDAY,1795
41010,Rockwell,01/06/2015,WEEKDAY,1823
41010,Rockwell,01/07/2015,WEEKDAY,1372
41010,Rockwell,01/08/2015,WEEKDAY,1608
41010,Rockwell,01/09/2015,WEEKDAY,1785
41010,Rockwell,01/10/2015,SATURDAY,798
41010,Rockwell,01/11/2015,SUNDAY/HOLIDAY,550
41010,Rockwell,01/12/2015,WEEKDAY,1888
41010,Rockwell,01/13/2015,WEEKDAY,1853
41010,Rockwell,01/14/2015,WEEKDAY,1851
41010,Rockwell,01/15/2015,WEEKDAY,1981
41010,Rockwell,01/16/2015,WEEKDAY,1848
41010,Rockwell,01/17/2015,SATURDAY,958
41010,Rockwell,01/18/2015,SUNDAY/HOLIDAY,610
41010,Rockwell,01/19/2015,WEEKDAY,1220
41010,Rockwell,01/20/2015,WEEKDAY,1890
41010,Rockwell,01/21/2015,WEEKDAY,1818
41010,Rockwell,01/22/2015,WEEKDAY,1878
41010,Rockwell,01/23/2015,WEEKDAY,1819
41010,Rockwell,01/24/2015,SATURDAY,899
41010,Rockwell,01/25/2015,SUNDAY/HOLIDAY,572
41010,Rockwell,01/26/2015,WEEKDAY,1819
41010,Rockwell,01/27/2015,WEEKDAY,1936
41010,Rockwell,01/28/2015,WEEKDAY,1898
41010,Rockwell,01/29/2015,WEEKDAY,1903
41010,Rockwell,01/30/2015,WEEKDAY,1894
41010,Rockwell,01/31/2015,SATURDAY,900
41020,Logan Square,01/01/2015,SUNDAY/HOLIDAY,2826
41020,Logan Square,01/02/2015,WEEKDAY,5332
41020,Logan Square,01/03/2015,SATURDAY,3311
41020,Logan Square,01/04/2015,SUNDAY/HOLIDAY,2741
41020,Logan Square,01/05/2015,WEEKDAY,6695
41020,Logan Square,01/06/2015,WEEKDAY,6813
41020,Logan Square,01/07/2015,WEEKDAY,5401
41020,Logan Square,01/08/2015,WEEKDAY,6160
41020,Logan Square,01/09/2015,WEEKDAY,6683
41020,Logan Square,01/10/2015,SATURDAY,3623
41020,Logan Square,01/11/2015,SUNDAY/HOLIDAY,2762
41020,Logan Square,01/12/2015,WEEKDAY,7158
41020,Logan Square,01/13/2015,WEEKDAY,7338
41020,Logan Square,01/14/2015,WEEKDAY,7135
41020,Logan Square,01/15/2015,WEEKDAY,7323
41020,Logan Square,01/16/2015,WEEKDAY,7548
41020,Logan Square,01/17/2015,SATURDAY,4228
41020,Logan Square,01/18/2015,SUNDAY/HOLIDAY,3123
41020,Logan Square,01/19/2015,WEEKDAY,5151
41020,Logan Square,01/20/2015,WEEKDAY,7201
41020,Logan Square,01/21/2015,WEEKDAY,7379
41020,Logan Square,01/22/2015,WEEKDAY,7497
41020,Logan Square,01/23/2015,WEEKDAY,7593
41020,Logan Square,01/24/2015,SATURDAY,4219
41020,Logan Square,01/25/2015,SUNDAY/HOLIDAY,2877
41020,Logan Square,01/26/2015,WEEKDAY,7254
41020,Logan Square,01/27/2015,WEEKDAY,7431
41020,Logan Square,01/28/2015,WEEKDAY,7491
41020,Logan Square,01/29/2015,WEEKDAY,7560
41020,Logan Square,01/30/2015,WEEKDAY,7590
41020,Logan Square,01/31/2015,SATURDAY,4280
41030,Polk,01/01/2015,SUNDAY/HOLIDAY,422
41030,Polk,01/02/2015,WEEKDAY,1641
41030,Polk,01/03/2015,SATURDAY,571
41030,Polk,01/04/2015,SUNDAY/HOLIDAY,445
41030,Polk,01/05/2015,WEEKDAY,2942
41030,Polk,01/06/2015,WEEKDAY,3129
41030,Polk,01/07/2015,WEEKDAY,2480
41030,Polk,01/08/2015,WEEKDAY,2908
41030,Polk,01/09/2015,WEEKDAY,2880
41030,Polk,01/10/2015,SATURDAY,705
41030,Polk,01/11/2015,SUNDAY/HOLIDAY,570
41030,Polk,01/12/2015,WEEKDAY,3598
41030,Polk,01/13/2015,WEEKDAY,3696
41030,Polk,01/14/2015,WEEKDAY,3635
41030,Polk,01/15/2015,WEEKDAY,3767
41030,Polk,01/16/2015,WEEKDAY,3513
41030,Polk,01/17/2015,SATURDAY,1038
41030,Polk,01/18/2015,SUNDAY/HOLIDAY,685
41030,Polk,01/19/2015,WEEKDAY,1415
41030,Polk,01/20/2015,WEEKDAY,3722
41030,Polk,01/21/2015,WEEKDAY,3674
41030,Polk,01/22/2015,WEEKDAY,3648
41030,Polk,01/23/2015,WEEKDAY,3412
41030,Polk,01/24/2015,SATURDAY,936
41030,Polk,01/25/2015,SUNDAY/HOLIDAY,597
41030,Polk,01/26/2015,WEEKDAY,3440
41030,Polk,01/27/2015,WEEKDAY,3696
41030,Polk,01/28/2015,WEEKDAY,3687
41030,Polk,01/29/2015,WEEKDAY,3596
41030,Polk,01/30/2015,WEEKDAY,3345
41030,Polk,01/31/2015,SATURDAY,846
41040,Kedzie-Cermak,01/01/2015,SUNDAY/HOLIDAY,445
41040,Kedzie-Cermak,01/02/2015,WEEKDAY,870
41040,Kedzie-Cermak,01/03/2015,SATURDAY,586
41040,Kedzie-Cermak,01/04/2015,SUNDAY/HOLIDAY,432
41040,Kedzie-Cermak,01/05/2015,WEEKDAY,951
41040,Kedzie-Cermak,01/06/2015,WEEKDAY,974
41040,Kedzie-Cermak,01/07/2015,WEEKDAY,677
41040,Kedzie-Cermak,01/08/2015,WEEKDAY,762
41040,Kedzie-Cermak,01/09/2015,WEEKDAY,921
41040,Kedzie-Cermak,01/10/2015,SATURDAY,571
41040,Kedzie-Cermak,01/11/2015,SUNDAY/HOLIDAY,494
41040,Kedzie-Cermak,01/12/2015,WEEKDAY,1113
41040,Kedzie-Cermak,01/13/2015,WEEKDAY,1114
41040,Kedzie-Cermak,01/14/2015,WEEKDAY,1149
41040,Kedzie-Cermak,01/15/2015,WEEKDAY,1171
41040,Kedzie-Cermak,01/16/2015,WEEKDAY,1121
41040,Kedzie-Cermak,01/17/2015,SATURDAY,728
41040,Kedzie-Cermak,01/18/2015,SUNDAY/HOLIDAY,490
41040,Kedzie-Cermak,01/19/2015,WEEKDAY,747
41040,Kedzie-Cermak,01/20/2015,WEEKDAY,1210
41040,Kedzie-Cermak,01/21/2015,WEEKDAY,1177
41040,Kedzie-Cermak,01/22/2015,WEEKDAY,1154
41040,Kedzie-Cermak,01/23/2015,WEEKDAY,1181
41040,Kedzie-Cermak,01/24/2015,SATURDAY,698
41040,Kedzie-Cermak,01/25/2015,SUNDAY/HOLIDAY,470
41040,Kedzie-Cermak,01/26/2015,WEEKDAY,1111
41040,Kedzie-Cermak,01/27/2015,WEEKDAY,1148
41040,Kedzie-Cermak,01/28/2015,WEEKDAY,1170
41040,Kedzie-Cermak,01/29/2015,WEEKDAY,1130
41040,Kedzie-Cermak,01/30/2015,WEEKDAY,1142
41040,Kedzie-Cermak,01/31/2015,SATURDAY,690
41050,Linden,01/01/2015,SUNDAY/HOLIDAY,224
41050,Linden,01/02/2015,WEEKDAY,678
41050,Linden,01/03/2015,SATURDAY,365
41050,Linden,01/04/2015,SUNDAY/HOLIDAY,300
41050,Linden,01/05/2015,WEEKDAY,748
41050,Linden,01/06/2015,WEEKDAY,776
41050,Linden,01/07/2015,WEEKDAY,504
41050,Linden,01/08/2015,WEEKDAY,683
41050,Linden,01/09/2015,WEEKDAY,762
41050,Linden,01/10/2015,SATURDAY,356
41050,Linden,01/11/2015,SUNDAY/HOLIDAY,283
41050,Linden,01/12/2015,WEEKDAY,776
41050,Linden,01/13/2015,WEEKDAY,807
41050,Linden,01/14/2015,WEEKDAY,832
41050,Linden,01/15/2015,WEEKDAY,853
41050,Linden,01/16/2015,WEEKDAY,871
41050,Linden,01/17/2015,SATURDAY,411
41050,Linden,01/18/2015,SUNDAY/HOLIDAY,303
41050,Linden,01/19/2015,WEEKDAY,561
41050,Linden,01/20/2015,WEEKDAY,827
41050,Linden,01/21/2015,WEEKDAY,889
41050,Linden,01/22/2015,WEEKDAY,834
41050,Linden,01/23/2015,WEEKDAY,795
41050,Linden,01/24/2015,SATURDAY,360
41050,Linden,01/25/2015,SUNDAY/HOLIDAY,232
41050,Linden,01/26/2015,WEEKDAY,773
41050,Linden,01/27/2015,WEEKDAY,819
41050,Linden,01/28/2015,WEEKDAY,832
41050,Linden,01/29/2015,WEEKDAY,796
41050,Linden,01/30/2015,WEEKDAY,777
41050,Linden,01/31/2015,SATURDAY,376
41060,Ashland-Orange,01/01/2015,SUNDAY/HOLIDAY,429
41060,Ashland-Orange,01/02/2015,WEEKDAY,1122
41060,Ashland-Orange,01/03/2015,SATURDAY,732
41060,Ashland-Orange,01/04/2015,SUNDAY/HOLIDAY,551
41060,Ashland-Orange,01/05/2015,WEEKDAY,1357
41060,Ashland-Orange,01/06/2015,WEEKDAY,1362
41060,Ashland-Orange,01/07/2015,WEEKDAY,968
41060,Ashland-Orange,01/08/2015,WEEKDAY,1097
41060,Ashland-Orange,01/09/2015,WEEKDAY,1288
41060,Ashland-Orange,01/10/2015,SATURDAY,686
41060,Ashland-Orange,01/11/2015,SUNDAY/HOLIDAY,583
41060,Ashland-Orange,01/12/2015,WEEKDAY,1550
41060,Ashland-Orange,01/13/2015,WEEKDAY,1563
41060,Ashland-Orange,01/14/2015,WEEKDAY,1634
41060,Ashland-Orange,01/15/2015,WEEKDAY,1607
41060,Ashland-Orange,01/16/2015,WEEKDAY,1546
41060,Ashland-Orange,01/17/2015,SATURDAY,893
41060,Ashland-Orange,01/18/2015,SUNDAY/HOLIDAY,650
41060,Ashland-Orange,01/19/2015,WEEKDAY,1057
41060,Ashland-Orange,01/20/2015,WEEKDAY,1607
41060,Ashland-Orange,01/21/2015,WEEKDAY,1535
41060,Ashland-Orange,01/22/2015,WEEKDAY,1647
41060,Ashland-Orange,01/23/2015,WEEKDAY,1574
41060,Ashland-Orange,01/24/2015,SATURDAY,883
41060,Ashland-Orange,01/25/2015,SUNDAY/HOLIDAY,571
41060,Ashland-Orange,01/26/2015,WEEKDAY,1533
41060,Ashland-Orange,01/27/2015,WEEKDAY,1582
41060,Ashland-Orange,01/28/2015,WEEKDAY,1629
41060,Ashland-Orange,01/29/2015,WEEKDAY,1625
41060,Ashland-Orange,01/30/2015,WEEKDAY,1588
41060,Ashland-Orange,01/31/2015,SATURDAY,888
41070,Kedzie-Lake,01/01/2015,SUNDAY/HOLIDAY,606
41070,Kedzie-Lake,01/02/2015,WEEKDAY,1107
41070,Kedzie-Lake,01/03/2015,SATURDAY,770
41070,Kedzie-Lake,01/04/2015,SUNDAY/HOLIDAY,558
41070,Kedzie-Lake,01/05/2015,WEEKDAY,1353
41070,Kedzie-Lake,01/06/2015,WEEKDAY,1438
41070,Kedzie-Lake,01/07/2015,WEEKDAY,834
41070,Kedzie-Lake,01/08/2015,WEEKDAY,877
41070,Kedzie-Lake,01/09/2015,WEEKDAY,1298
41070,Kedzie-Lake,01/10/2015,SATURDAY,767
41070,Kedzie-Lake,01/11/2015,SUNDAY/HOLIDAY,672
41070,Kedzie-Lake,01/12/2015,WEEKDAY,1572
41070,Kedzie-Lake,01/13/2015,WEEKDAY,1609
41070,Kedzie-Lake,01/14/2015,WEEKDAY,1664
41070,Kedzie-Lake,01/15/2015,WEEKDAY,1683
41070,Kedzie-Lake,01/16/2015,WEEKDAY,1687
41070,Kedzie-Lake,01/17/2015,SATURDAY,931
41070,Kedzie-Lake,01/18/2015,SUNDAY/HOLIDAY,692
41070,Kedzie-Lake,01/19/2015,WEEKDAY,910
41070,Kedzie-Lake,01/20/2015,WEEKDAY,1718
41070,Kedzie-Lake,01/21/2015,WEEKDAY,1738
41070,Kedzie-Lake,01/22/2015,WEEKDAY,1724
41070,Kedzie-Lake,01/23/2015,WEEKDAY,1736
41070,Kedzie-Lake,01/24/2015,SATURDAY,944
41070,Kedzie-Lake,01/25/2015,SUNDAY/HOLIDAY,656
41070,Kedzie-Lake,01/26/2015,WEEKDAY,1657
41070,Kedzie-Lake,01/27/2015,WEEKDAY,1730
41070,Kedzie-Lake,01/28/2015,WEEKDAY,1776
41070,Kedzie-Lake,01/29/2015,WEEKDAY,1769
41070,Kedzie-Lake,01/30/2015,WEEKDAY,1777
41070,Kedzie-Lake,01/31/2015,SATURDAY,949
41080,47th-South Elevated,01/01/2015,SUNDAY/HOLIDAY,483
41080,47th-South Elevated,01/02/2015,WEEKDAY,1055
41080,47th-South Elevated,01/03/2015,SATURDAY,689
41080,47th-South Elevated,01/04/2015,SUNDAY/HOLIDAY,553
41080,47th-South Elevated,01/05/2015,WEEKDAY,1060
41080,47th-South Elevated,01/06/2015,WEEKDAY,1091
41080,47th-South Elevated,01/07/2015,WEEKDAY,750
41080,47th-South Elevated,01/08/2015,WEEKDAY,880
41080,47th-South Elevated,01/09/2015,WEEKDAY,1053
41080,47th-South Elevated,01/10/2015,SATURDAY,685
41080,47th-South Elevated,01/11/2015,SUNDAY/HOLIDAY,540
41080,47th-South Elevated,01/12/2015,WEEKDAY,1182
41080,47th-South Elevated,01/13/2015,WEEKDAY,1190
41080,47th-South Elevated,01/14/2015,WEEKDAY,1142
41080,47th-South Elevated,01/15/2015,WEEKDAY,1291
41080,47th-South Elevated,01/16/2015,WEEKDAY,1289
41080,47th-South Elevated,01/17/2015,SATURDAY,754
41080,47th-South Elevated,01/18/2015,SUNDAY/HOLIDAY,593
41080,47th-South Elevated,01/19/2015,WEEKDAY,848
41080,47th-South Elevated,01/20/2015,WEEKDAY,1301
41080,47th-South Elevated,01/21/2015,WEEKDAY,1293
41080,47th-South Elevated,01/22/2015,WEEKDAY,1268
41080,47th-South Elevated,01/23/2015,WEEKDAY,1271
41080,47th-South Elevated,01/24/2015,SATURDAY,709
41080,47th-South Elevated,01/25/2015,SUNDAY/HOLIDAY,507
41080,47th-South Elevated,01/26/2015,WEEKDAY,1238
41080,47th-South Elevated,01/27/2015,WEEKDAY,1274
41080,47th-South Elevated,01/28/2015,WEEKDAY,1243
41080,47th-South Elevated,01/29/2015,WEEKDAY,1295
41080,47th-South Elevated,01/30/2015,WEEKDAY,1451
41080,47th-South Elevated,01/31/2015,SATURDAY,740
41090,Monroe/State,01/01/2015,SUNDAY/HOLIDAY,2693
41090,Monroe/State,01/02/2015,WEEKDAY,7619
41090,Monroe/State,01/03/2015,SATURDAY,3317
41090,Monroe/State,01/04/2015,SUNDAY/HOLIDAY,2577
41090,Monroe/State,01/05/2015,WEEKDAY,10383
41090,Monroe/State,01/06/2015,WEEKDAY,10292
41090,Monroe/State,01/07/2015,WEEKDAY,8327
41090,Monroe/State,01/08/2015,WEEKDAY,9358
41090,Monroe/State,01/09/2015,WEEKDAY,9823
41090,Monroe/State,01/10/2015,SATURDAY,3456
41090,Monroe/State,01/11/2015,SUNDAY/HOLIDAY,2536
41090,Monroe/State,01/12/2015,WEEKDAY,11201
41090,Monroe/State,01/13/2015,WEEKDAY,11092
41090,Monroe/State,01/14/2015,WEEKDAY,10748
41090,Monroe/State,01/15/2015,WEEKDAY,10841
